x1,x2,x3,x4,omega1,h
1.6109e-08,9.22006,0.788198,7.1414,3,214.753
7.26405,2.54058,1.64032,0.55505,7,351.719
1.71561,7.97137,2.22341e-08,7.84071,3,216.422
1.08488,12.4373,5.99446e-09,3.68171,3,219.576
1.35232,3.25308,3.33317,5.06242,5,267.276
9.38702e-08,3.14393,2.2533,10.3233,5,303.324
1.57936e-07,16.3955,3.59974e-08,0.871889,3,225
5.26385,5.30385,4.81162e-09,5.0391,5,289.208
0.795246,6.09422,0.357798,10.6105,3,217.125
7.29309,1.84943e-08,4.39792e-09,7.84484,5,289.362
5.11293,3.22376,2.26024e-07,7.7174,5,291.325
2.60254,13.0353,0.170479,2.74897e-08,3,209.771
1.41047,3.13614,6.60885e-09,13.9904,7,442.482
5.28566,7.35835,1.95625e-08,2.60582,5,289.143
6.57747,9.01413e-08,0.725339,7.10331,5,283.472
1.47226,2.40524,3.18821,6.23822,5,273.798
3.45815,9.83961e-08,2.26733,8.19021,5,285.332
0.495495,2.88216,0.977231,13.2057,7,436.27
4.38993,2.65583,3.00814e-08,9.58498,3,206.784
1.3838e-08,6.46322,1.12483,9.46002,5,304.849
5.99376,3.19764e-08,0.515417,8.63596,5,292.294
3.64321,3.7012e-08,3.34272,5.01408,5,265.385
0.515068,9.73911,1.90154e-08,7.77926,7,404.17
5.96543,8.62079,8.37719e-06,4.88334e-08,7,375.173
8.29812,3.87781,7.21461e-09,1.64569,5,280.851
1.62058,7.17778,3.72653e-08,8.92496,3,216.897
8.64787,0.682928,1.27256,1.39665,5,269.859
2.17724e-08,5.28833,0.213859,13.26,7,437.198
7.56245e-07,10.3219,2.98415,2.78159e-08,5,276.206
1.19607e-07,6.30185,2.71674e-08,12.6478,5,327.189
5.50384,1.53912,2.44455,2.51249,7,352.673
6.5926,0.0497723,0.837833,6.72004,3,194.102
4.65144,4.17931,1.93832e-08,7.37173,5,292.912
3.49556,8.61343,0.492815,2.81089,7,381.116
2.68276e-08,1.20749e-07,4.8,7.2,3,181.16
4.67307,4.1234,3.53861e-08,7.40092,3,204.981
7.2426,1.95821,2.0848e-08,5.64442,5,284.071
10.8286,1.10825e-07,1.17765e-07,1.95231,5,280
2.47938e-08,7.21399,2.76793,4.20252,3,189.017
8.81228,0.912924,1.1838,1.091,3,190.53
5.78413,4.79868e-08,1.88994e-08,10.3598,5,302.943
3.17072e-07,2.63367,2.31369,10.7575,5,305.448
1.06262e-08,8.73307,2.83984e-08,9.81142,5,316.267
4.26983,6.9813,9.27557e-09,4.73877,3,206.191
11.7744,0.150366,0.0751838,9.86409e-07,3,199.399
2.18679e-07,1.5653,1.94716,12.9814,3,216.612
2.3341,9.1665,1.53204e-08,5.41558,3,213.329
5.83658,4.10894,2.05447,1.95409e-08,7,350.891
1.58384e-08,11.2145,2.59367,3.55742e-08,7,371.282
2.93882,3.7925,9.36453e-09,10.6774,3,211.575
6.65691e-07,11.6959,2.7473e-07,6.35475,3,225
4.13568,7.95996,3.3796e-08,3.82057,7,384.322
6.43799,2.85585,1.93922,0.766948,5,265.298
6.18212,7.03369e-08,0.816635,7.51878,3,194.969
4.85571,3.05086e-08,3.01837e-08,11.9072,7,422.164
2.54774e-08,5.30991,2.7911,6.36217,3,188.716
1.99938e-08,10.8126,2.76951,1.50594e-08,5,278.996
2.10847,3.73749,1.29415e-08,12.1255,5,319.382
8.90323e-07,5.82639,4.16858,2.08633,7,352.839
0.801112,8.78224,7.98314e-09,8.41887,7,405.494
1.54645e-08,5.92092,4.38643e-08,13.0923,3,227.474
10.9183,0.721142,0.360571,6.11549e-08,3,197.115
1.59421,6.28293,3.25725e-08,10.0129,3,217.152
1.86816e-08,2.58746e-08,2.63957,12.9612,3,214.29
8.23156,2.80795,1.1268,2.55153e-08,5,271.306
8.29514e-07,5.69503,1.06491,10.516,5,310.596
8.48421e-08,2.89491e-08,2.64117,12.9569,3,214.253
6.28788,1.90717e-08,6.00405e-09,9.52019,7,400.682
1.3468e-08,6.112,0.58289,11.315,3,218.728
1.30364,1.13041e-08,2.96042,9.93282,3,194.94
3.44188,3.53263,3.06998,1.9555,5,260.905
4.0287e-07,8.00001,4,2.3123e-07,5,263
7.13605e-07,9.82082,1.18009e-08,8.54238,7,408.075
8.3339,2.86443e-08,0.409445,5.01831,7,371.034
8.46248,5.05361,1.8615e-08,2.35579e-07,7,365.613
0.917549,6.85154,1.58774,6.24331,3,199.772
7.6189,3.26166,0.433648,2.34018,5,277.505
3.87106e-08,11.45,2.11564,0.999914,5,287.497
2.53897e-08,5.93107e-08,3.48905,10.6959,3,199.251
6.28998,3.80321e-08,5.80561e-08,9.51669,5,298.39
10.995,0.90476,0.213914,0.0490364,7,358.684
5.73554,1.25745e-08,2.50578,3.75868,7,358.782
5.53759,7.85901e-08,1.42516e-08,10.7707,5,305.162
3.72828e-08,9.21413,3.00982e-08,9.25018,3,225
5.20217,9.71118,1.56056e-08,1.10754e-05,7,378.989
5.06266,2.27445,1.52429e-08,8.90872,7,397.664
5.38318,1.96905,0.308619,7.90783,3,199.795
11.3975,4.20912e-08,1.273e-08,1.0041,3,200
2.76529,3.41515,1.72598e-08,11.4068,3,212.993
2.20035,7.11104,1.82762e-08,8.03653,3,213.998
0.983828,10.0851,1.25734,3.24146,5,293.735
9.29962,3.85768,3.86058e-09,1.68177e-08,7,363.101
0.663632,2.0199,1.52752,12.464,5,319.713
5.66494,2.19862,2.31416,1.82227,5,262.549
5.84897e-08,7.83663,1.52157e-07,10.8573,7,419.98
2.09613,5.04407,5.15834e-08,10.6217,5,311.678
1.30174e-07,8.03271,1.97064,5.37348,3,199.382
1.13425,3.26298,0.228812,13.6926,3,226.598
6.12191,7.41683,0.428942,5.40679e-08,7,368.814
1.11909,2.79801,0.751872,12.8655,7,432.94
4.83322,6.09482,6.18272e-08,4.83401,5,290.834
6.22639e-08,4.0265,4.39735,3.57615,5,259.411
1.8968e-08,9.38841,5.48521e-09,9.04686,5,315.612
3.70752,9.56668,0.997381,4.18967e-08,7,373.496
0.378116,7.73031,1.89428e-08,10.3511,3,223.109
3.5998,1.83549,1.56313e-07,11.8589,7,422.648
4.57058e-08,6.81265,3.98763e-08,12.0519,7,426.873
6.67086,1.85104e-06,1.49935e-08,8.88189,3,201.994
6.86277,1.71463,6.49089e-09,6.56166,7,381.222
6.11756e-09,8.45495,3.18099,1.65325,7,364.011
3.96679,11.476,3.77282e-08,1.80873e-08,3,207.1
6.9668,0.397018,6.18093e-09,7.92549,7,387.983
5.74651,3.4667e-08,2.58987e-08,10.4225,5,303.281
5.50093,2.98089,1.11817e-08,7.35407,7,388.604
7.72248,2.75371,3.46729e-08,3.91654,3,200.139
3.18492,2.36273,3.28976,3.16259,7,355.284
5.99733,8.57524,1.76459e-08,1.47559e-07,5,287.008
0.643742,2.15658e-07,4.5425,6.81375,7,380.866
1.45013,3.28595,3.89135,3.37257,7,357.397
0.101366,2.0922e-08,2.47832,13.2222,5,326.478
8.19795,1.01193,2.1211e-07,5.15616,5,281.691
1.70245e-08,10.8811,0.260577,6.61053,7,402.471
3.41584,4.44303,1.44423,5.27213,5,279.843
6.78787,7.44591,1.1492e-08,7.56163e-08,3,200.606
5.68627,1.50299,1.80639e-07,8.7694,3,202.752
4.2824,1.97288e-07,3.08704,4.63056,7,361.979
10.3511,1.47332e-08,7.06414e-09,2.74818,5,280
8.38151e-09,6.15141,0.817269,10.644,7,414.689
0.842735,6.16134,3.84677,1.14915,7,351.927
5.96565,6.1826,1.14656e-08,2.84422,5,287.103
0.210479,2.52275,2.55498,9.89272,5,299.004
1.96863e-08,5.67157,4.23284,2.09559,5,260.069
6.34431,4.11335e-08,5.0048e-09,9.42615,5,297.901
7.10657,3.59238,1.18623e-08,3.96461,5,283.68
3.93156e-06,10.1866,2.09444e-08,8.11567,5,315
2.96707e-08,11.3482,3.52539e-08,6.7604,3,225
2.41328,11.2623,1.06443,8.3681e-08,3,200.051
1.09037,9.27837,0.5378,5.92381,5,302.557
7.21655,0.157442,1.89764,2.72837,3,184.819
2.35309,6.62903,1.95939,3.11927,5,277.762
0.287411,2.263,2.75856,9.52466,7,404.612
9.40276e-08,1.02024,4.69798,6.28179,7,376.744
0.0452401,9.87398,2.75105,1.06882,3,189.01
4.37772,1.56305,8.35947e-09,10.8802,7,413.704
4.48164,7.03555,2.47055e-08,4.32246,3,205.555
6.18878,1.12085e-08,4.61095e-09,9.68537,5,299.301
4.70684,4.9963,1.06963,3.47391,7,368.788
3.42467,1.88645,2.34466,5.83892,7,373.461
6.65919,3.69875,0.546499,3.12882,5,279.011
2.10923e-08,2.71374,4.02324,6.10533,3,179.282
3.5659,4.37616e-08,3.37364,5.06046,3,175.797
6.89558e-08,8.77051,3.7109e-08,9.76774,7,414.377
2.26819,3.29038e-08,3.03461,8.12738,3,185.109
1.74388,2.88528,0.93896,11.2235,3,208.665
1.03131e-08,9.35177,3.15089,0.687211,5,274.038
11.7287,1.93618e-08,5.19892e-08,0.452132,5,280
3.66945,10.1085,3.06422e-08,2.091,3,207.992
0.5938,9.22915,1.00166e-08,8.24299,5,312.208
1.17907e-08,12.8908,1.86027,2.03461e-08,7,380.816
3.75391e-08,1.22231,1.57034,14.3864,3,226.659
1.21101,9.66318,9.30035e-09,6.70794,5,308.945
1.57407,8.87044,5.42451e-09,7.02771,3,217.13
6.90084,1.54857e-07,5.34818e-09,8.49859,7,391.487
1.27609e-08,2.61215e-08,3.37672,10.9954,7,417.335
1.3661e-08,8.14329,8.54603e-09,10.4995,5,316.857
3.8227,11.6819,4.22989e-07,4.20448e-08,3,207.532
2.23169e-08,12.9742,1.82379,3.54454e-08,7,381.291
4.89255,1.39959,1.64452e-08,10.2129,3,206.03
1.25075e-08,3.95768,2.21458,9.47717,7,404.488
6.5358,1.29995,4.00062e-09,7.5904,3,200.896
7.30991,1.3838,2.57458e-08,6.20237,3,200.345
0.668724,10.3948,0.812094,4.59263,3,211.099
11.2741,0.483927,0.241964,3.2471e-08,5,278.064
3.99738,8.75595,1.17091,1.77259e-08,5,280.128
7.80817,6.07951e-08,0.103263,6.71101,3,199.307
5.328,7.99964,2.63539e-08,1.78709,7,378.36
5.12727,1.99963e-08,6.92339e-09,11.4546,3,210.855
8.35878,0.452994,6.61379e-09,5.5402,7,375.053
5.73847,5.33304e-08,9.94266e-09,10.4359,5,303.354
3.28461e-08,10.6538,1.93423e-08,7.5706,7,406.346
2.13186,9.08755,5.33134e-08,5.84476,7,395.121
5.07607e-09,3.50866,4.28748,4.47328,3,176.162
2.45446,7.56623,9.49877e-09,7.08197,7,394.707
2.639e-09,8.57756,3.46096e-09,9.99285,5,316.422
1.04289e-07,0.0290925,2.05127,14.496,7,447.53
2.58961e-08,7.16031,2.89642e-08,11.6463,3,225.84
2.3231,11.3388,1.10511e-08,2.89958,5,303.384
8.37274,3.90365e-08,6.25579e-09,6.04544,5,282.441
2.76311,11.3374,0.812945,2.39868e-08,5,290.616
0.659362,11.7228,6.3329e-08,5.22441,5,311.703
4.40509,0.948172,3.7642e-08,11.552,5,310.855
4.56228,8.63786,0.869509,3.95041e-08,5,281.749
7.24221,6.79684,2.44883e-08,2.23516e-08,3,200.379
4.66126,9.16081,1.00236e-08,1.54363,5,291.694
7.32223,0.336789,0.430723,6.25477,5,280.206
10.6366,1.00733e-08,5.63049e-09,2.27232,7,362.045
4.66858e-08,7.51709,4.04829,0.434621,3,177.823
2.65966e-08,2.4267,4.26886,5.78522,7,372.549
5.86007e-08,9.84386,1.28823e-08,8.5155,5,315.156
2.94861,1.59103,3.46145,3.9989,5,260.077
0.33319,7.20505,2.61168,1.85007,5,279.382
2.93543,2.37443,3.38838,3.30175,3,174.974
1.80856,7.64005,1.15004,5.00558,3,201.007
2.13122,4.9751e-08,2.30124,10.3113,5,300.103
10.0808,0.678977,1.56188e-08,2.40654,7,362.2
10.5316,2.09771,6.58787e-09,2.97463e-08,5,280
1.21491e-08,8.62838,1.69786e-08,9.93356,7,415.23
1.33997e-08,5.73497,0.624319,11.6444,5,318.728
6.64805,3.39206,0.852102,2.69025,5,275.683
1.09402e-07,4.17107,4.86159e-08,15.1337,5,343.289
4.14263,6.88569,6.30261e-09,5.06231,5,294.287
1.05413e-08,8.62032,1.15567,6.86116,5,300.2
1.26621,9.19318,4.08398e-08,7.16428,3,218.669
9.44273,0.158511,1.00706,1.3917,3,191.944
5.67277,2.78177e-08,2.53089,3.79634,7,358.92
4.58883,4.94078,2.47039,1.26822e-08,5,264.059
1.43414,3.4323,1.94921,8.40752,5,291.596
4.14737,5.83736,1.15989e-08,6.27747,5,294.278
4.68387,10.4516,1.19981e-08,3.15066e-08,5,291.581
1.63075e-08,3.48704,4.4513,4.06166,3,174.742
0.196078,12.3172,6.93147e-08,5.3031,5,314.02
3.35807e-08,8.40486,1.83596,5.29844,3,201.133
4.61478e-08,7.76904,2.09286e-07,10.9361,3,225.231
2.03597,4.9326,2.23489,4.89231,5,276.563
12,4.46261e-07,8.9249e-09,5.47449e-08,3,200
4.28855,4.44136,7.16642e-09,7.67083,7,393.178
6.45637,7.91947,8.28731e-09,4.66061e-08,7,372.718
6.35532,8.06384,8.55321e-09,2.94653e-08,7,373.223
10.4254,1.04977,0.524883,5.61893e-08,7,356.326
4.24327e-07,6.12796,4.1872,1.68483,5,260.566
2.82559,9.42485,4.51181e-08,4.29503,5,300.872
3.8969e-07,4.24833,3.38531e-08,15.0436,5,342.517
0.567583,4.51968,4.121,2.79174,3,175.553
3.44473,11.7868,0.190316,2.24321e-08,5,295.302
1.76497e-07,6.75528,3.16431,3.68067,7,366.346
3.29973,10.2187,0.966971,7.52021e-07,7,375.931
3.39466,8.43463,1.25757e-08,4.50184,7,388.197
2.59059,6.05996,0.224438,8.01389,7,397.879
7.52448,2.98368,1.49184,2.59032e-07,7,352.016
1.57495e-08,10.7704,1.71443,2.86276,5,292.712
4.03009,1.48676e-08,0.568194,11.768,7,421.48
3.65747,0.739155,3.2631,4.34028,3,175.617
1.54477,2.90358,0.457573,10.426,3,219.892
8.38936,1.55318,1.32403e-08,4.20569,5,280.863
3.21637e-08,10.3559,2.74255,0.604664,7,369.347
1.40416e-08,9.94731,3.77453e-08,8.39481,3,225
1.03813,13.329,1.01973,7.07094e-07,5,296.553
5.7655,6.03753e-08,5.66553e-08,10.3908,7,408.518
7.06211,3.84496,7.78629e-09,3.74403,5,283.814
0.829745,12.4452,2.64225e-07,4.09774,7,400.851
5.18406,1.85391,2.54098,2.42104,7,352.023
3.14269e-08,10.0081,1.88845e-08,8.32384,3,225
11.8325,0.2393,1.29016e-07,6.96969e-08,5,280
5.31362,8.81725,7.83602e-09,0.857184,5,289.059
1.43222e-05,3.19666,0.623292,14.6084,3,231.977
1.3425e-08,3.74487,0.893337,13.2488,3,223.557
3.25426,12.4939,7.79274e-09,3.35691e-08,3,209.237
8.78843,2.87347e-08,1.1019,2.41422,7,355.172
2.60677e-07,8.32235,2.12382e-08,10.2906,5,316.678
1.15458e-07,0.333124,3.33593,10.7156,5,304.942
0.515458,12.7384,6.85977e-08,4.27942,5,312.423
0.642914,5.25781,4.01705,2.08222,5,259.646
1.46429e-08,8.06446,1.4917e-08,10.5915,5,316.936
2.34495e-08,6.21866,4.17813,1.60321,5,260.684
4.09698,1.15457e-08,1.06472e-08,13.1717,7,433.545
2.26099,0.386841,1.63793,8.64858,3,206.485
3.80311e-08,5.17395,4.28261,2.54345,7,354.587
5.09444,1.58139,2.71133e-08,9.66431,7,402.769
11.6664,0.476546,1.14867e-08,5.28665e-08,7,360.167
4.12876,10.8201,1.04105e-08,0.495335,5,294.356
3.01633,5.98911,2.99456,8.34461e-08,3,177.038
5.48906,4.79976e-08,1.30305e-08,10.8516,5,305.598
2.12163,12.5769,1.1068e-08,1.7909,7,394.392
1.30001e-08,8.86254,0.876999,7.32171,7,397.162
0.701064,4.7034e-08,4.51957,6.77936,3,178.72
5.99187e-08,14.0868,1.33702,7.52985e-08,5,297.619
3.73777e-08,1.84459,1.72176,13.2566,7,436.954
8.47628e-09,12.3193,1.97056,0.372599,5,289.383
4.07846,10.9204,7.30124e-09,0.462105,3,206.765
3.01299e-08,7.78039,4.02196,0.197647,3,178.029
3.24626e-08,12.8476,2.95427e-08,5.01108,7,405
9.38559,5.01962e-08,2.5534e-08,4.35735,5,280.922
2.90111,10.4255,1.12566,6.14214e-08,5,285.861
5.21133e-09,4.58507,4.04711,3.85844,5,263.755
1.86789,7.14843,0.906144,6.13064,5,293.958
9.96475e-08,7.33718,1.10397e-08,11.44,3,225.663
0.00426633,4.28757,4.36954,3.33863,7,358.206
3.01081,0.801304,3.51554,4.67234,5,263.331
5.19565,1.42845e-08,1.2617,7.97605,5,286.79
5.49006,6.1048,8.2989e-09,3.72764,3,202.53
2.08652e-08,8,4,1.26757e-08,5,263
9.59531e-08,6.56644,5.22076e-08,12.3392,5,325.601
2.29823,9.61181,1.0896e-08,4.95583,7,393.599
2.45339e-07,7.51293,8.34552e-09,11.2349,5,319.922
4.85497,2.777e-08,1.6148,7.60226,7,385.035
8.07647e-09,8.33395,7.56629e-09,10.2771,7,416.996
1.81994,11.6786,2.25972e-07,3.34169,5,305.9
0.298829,3.54655,1.18941,12.1925,7,427.696
3.88568e-08,6.82497,3.08415e-08,12.0375,3,226.175
5.86091,2.86087,1.14332e-08,6.89414,3,201.417
4.51378,1.52194e-08,3.81437e-08,12.477,5,317.293
5.55722,6.06882e-08,2.57711,3.86567,3,179.383
1.14282,7.40171,0.574994,3.92892,3,211.811
4.53944,4.89578,4.90342e-08,6.72252,5,292.868
3.47215e-08,4.56663,4.18257,3.51876,3,176.776
3.09284e-08,2.29983e-07,3.28215,11.2476,5,309.511
5.89917,3.16097,1.03494e-08,6.48025,7,383.143
4.28788,7.90702e-08,6.86605e-08,12.8535,3,218.409
6.69611,3.48338,1.13143,1.75874,3,191.035
1.12937,1.51191,4.04843,5.558,3,175.744
1.53096e-08,2.14492,4.58551,5.26957,7,368.084
2.77227,6.15182,3.07591,1.16922e-07,5,262.848
7.02169e-09,2.17454e-08,3.69568,10.1449,5,299.999
2.63105,2.23797,3.52378,3.60719,7,357.679
2.48762e-08,10.473,1.72865e-06,7.78155,7,406.527
6.34258,1.9358e-07,7.05978e-09,9.42904,7,399.861
1.92615,12.7539,1.18779e-08,1.91018,7,395.369
6.40435e-08,6.96529,4.10347,0.931242,7,352.586
3.67419,1.09709,3.22061,4.0081,5,260.599
5.42678,1.38402,2.05288e-08,9.34069,7,399.758
3.82358,5.153,4.19791e-08,7.61554,5,296.906
1.89088,12.8331,1.06177e-07,1.87655,3,215.546
1.0247,7.38291,5.74028e-07,9.67877,5,311.469
6.99493,2.8647,2.92679e-08,4.99963,5,284.156
0.309649,9.08143,1.41905e-08,8.88892,3,223.452
2.07867,3.64935,3.6036,2.66838,7,353.77
7.80639,0.323796,8.61721e-09,6.61159,5,283.451
3.06546,6.6504,1.15486e-08,7.1321,3,209.804
10.2263,1.19347,9.91575e-09,1.56381,7,361.467
3.85334,4.65494,2.16123,2.38372,7,358.968
5.61426,3.15659,1.48797e-08,6.96022,7,386.304
3.51955,6.80729,2.32209,1.07267e-07,5,268.898
2.61764e-08,6.68313,6.25366e-09,12.203,5,324.901
2.73367e-08,7.92723,1.45451e-09,10.7516,7,419.437
0.345111,7.72103,1.18848,7.24768,5,298.57
3.65692e-08,2.04234,1.1484,14.5549,7,448.163
5.80654e-08,10.4732,3.12222e-08,7.78122,5,315
1.88956,3.44693e-08,1.50286,12.8431,7,432.091
2.65954,1.45512,3.59067,4.29467,5,261.292
1.89099,11.0818,1.38367e-08,3.91955,7,395.545
1.41032e-08,4.57812,1.5e-08,14.6589,7,449.219
3.31026,4.61618,1.16483e-08,9.09735,5,300.89
10.1202,1.11647,5.01853e-09,1.83051,7,361.703
1.98742e-08,2.39405e-08,4.19429,8.81523,3,189.519
1.43326e-07,1.67019,3.05093,9.91563,5,298.127
5.83957,8.80062,1.96977e-08,2.09321e-07,3,201.481
9.16499,1.70695e-08,8.79922e-09,4.72502,5,281.253
6.84018,7.37117,1.30592e-08,3.53258e-08,5,284.479
1.71237,2.7064,3.41208,4.8897,3,177.818
7.24746,0.784616,7.48801e-09,7.00551,7,383.065
4.89237,6.31311e-08,1.06098,9.01677,5,292.932
4.85878,7.882,4.35948e-09,2.70636,5,290.706
7.28519e-09,3.02429,2.79224,9.02568,5,293.802
2.11667,3.15024,2.9397,4.95772,3,180.313
6.12002,3.05488,2.0465,0.778593,5,264.545
5.08114,4.61258,2.30629,3.24353e-07,5,264.387
1.10738,3.91831,2.36911e-08,13.583,3,227.309
0.708944,6.4097,5.6598e-09,11.3404,3,222.337
5.87817,2.9086e-08,0.592517,8.623,3,197.554
1.28856,8.49975,3.82884e-09,7.93602,5,308.769
8.53342,2.09307,1.17732,0.196187,3,190.581
7.0551,7.06413,9.79957e-07,1.08881e-08,5,283.835
1.95027,6.44542,1.51398e-07,9.22988,5,306.853
3.25283e-08,8.97457,1.01227,6.83029,5,301.854
2.05377e-08,1.09617,4.69038,6.21344,5,269.306
5.17938e-08,8.30809,0.570781,8.78514,5,308.701
5.43158,2.15612,2.04452e-08,8.43189,7,394.316
1.66851,1.03302e-08,4.1326,6.19889,5,269.729
2.36748,9.9118,1.68391,1.50628e-08,7,371.272
5.08666,0.744678,1.69794,6.1256,5,275.887
3.83458,11.6649,1.46346e-08,1.55101e-07,5,295.827
1.79221,9.90074,6.57649e-09,5.46212,3,216.039
4.19967,3.23279,0.662427,7.46249,3,199.114
0.705077,5.17611,1.47331e-07,12.7861,7,432.663
3.99638,2.68739,2.93271,2.38352,5,261.135
8.89827e-08,3.67367,5.17183e-08,15.7141,3,240.958
8.90089,3.31454e-08,0.125079,4.83165,3,198.999
3.08942e-08,3.57978,4.44202,3.9782,5,259.232
5.42651,5.80976,9.76401e-09,4.17777,7,378.631
3.88819,11.5883,3.31541e-08,3.83909e-07,5,295.559
8.31611,5.2627,2.47175e-08,8.78026e-08,5,280.842
6.42009,1.42356e-08,8.58771e-09,9.29986,7,398.699
3.74219,3.26607,3.67326e-08,9.95261,7,406.24
2.85367e-08,9.19356,1.84858,4.34464,3,200.969
1.72213e-08,11.3186,6.31596e-08,6.79497,5,315
4.58417,3.98373,2.56796,0.864145,7,349.864
1.75603e-08,4.29247,0.484434,13.7003,5,330.933
6.7899,5.3379,0.920984,2.36306e-08,3,192.777
5.08684e-08,9.09513,2.03266,3.96858,5,288.575
6.67337,7.60947,3.82264e-09,1.4341e-08,7,371.633
7.18442,6.87941,1.1138e-08,3.23644e-08,5,283.447
0.649082,1.9237,4.05285,5.86629,5,269.314
5.14324e-08,14.0161,1.36796,4.45518e-08,5,297.216
8.31463,1.39019,6.51832e-09,4.5204,5,281.138
4.50069e-07,3.832,1.34114e-08,15.5293,3,240.008
1.46281e-08,8.48552,0.890904,7.72448,7,399.16
3.74889,7.54287,8.50097e-09,4.95183,3,207.753
2.56184,13.1785,0.133247,2.9704e-08,5,300.459
6.81048e-09,10.671,4.94808e-09,7.55047,7,406.329
2.12578,4.58701,0.555771,9.62346,7,405.535
4.13007,5.32201e-08,2.01566,7.74146,5,283.563
1.73448e-08,6.723,4.1277,1.1493,7,352.489
0.466229,5.54362e-08,2.94965,11.3572,5,310.165
2.89747e-07,7.73876,1.0119e-08,10.9715,5,318.567
8.14065,1.17012,2.87459e-08,5.06712,5,281.619
4.50438,6.94971,9.27813e-09,4.3847,5,292.478
2.72217,12.0537,5.98814e-09,1.40045,5,301.389
1.67425,12.1108,1.07366e-08,3.08031,7,396.629
8.48864,2.03907,1.20064,0.271658,7,352.599
4.97055,2.49627e-08,0.160149,11.2887,5,307.543
1.0785e-07,5.5127,0.845495,11.3139,5,315.859
8.01096,3.99365,0.638768,0.285757,5,275.565
10.5091,4.94366e-08,0.596364,0.894604,3,195.229
5.59343,1.94678e-08,9.66849e-09,10.6776,5,304.659
1.55773,6.86009,2.53565e-08,9.40034,3,217.211
1.01394e-08,5.27592,2.58933,6.93988,5,284.147
2.71347,5.5058,2.97035e-08,9.05411,3,211.433
6.02082e-08,13.137,0.613124,3.03845,5,307.029
2.54081e-08,7.114,0.556669,10.2159,5,311.739
5.7922e-08,11.7909,2.3415,3.70673e-08,5,284.561
4.96556,3.29784,2.29244,1.7634,3,182.031
1.26637e-08,0.360953,4.7639,6.87514,3,179.492
4.04682,11.3617,3.8602e-08,4.25047e-08,5,294.766
10.1168,3.4989e-07,9.27774e-08,3.13861,7,362.825
4.42101,7.48542,1.72277e-08,3.89866,5,292.895
4.53769,6.80723,1.68578,2.91074e-07,7,360.396
1.78881e-08,10.1001,3.08123,2.60748e-08,3,185.366
3.17321,3.22907e-07,3.53072,5.29608,5,266.419
8.6344,4.808,1.90047e-08,4.05194e-08,7,365.097
12,6.642e-08,6.32887e-08,1.44822e-06,3,200
1.02769e-07,4.68717,4.33128,2.98154,7,356.583
7.12336,1.61906,2.50349e-08,6.23882,7,379.175
3.61347,9.58369,1.0413,0.0197706,5,283.396
3.15183,1.29693,3.51923e-08,13.2339,5,324.753
11.6728,3.80935e-07,5.22861e-08,0.545295,7,360.491
3.55836,3.26519e-07,4.84452e-08,14.0694,5,331.625
1.60426,6.05601,3.5527,0.787032,7,351.581
4.16239,6.0342,2.25855,1.30727e-07,3,182.721
1.60012,7.8377,0.571526,6.66508,3,209.57
4.11194,6.12547,2.17387e-08,6.0004,3,206.664
4.95112,4.56676,1.07874e-08,6.42024,7,385.137
2.58021,2.47478,2.645,5.75908,5,271.964
4.86124e-08,7.02836,3.30976,2.97421,5,271.973
1.0075e-07,13.3122,1.89017e-07,4.46907,5,315
4.04027e-07,5.82289,4.21771,1.9594,5,260.17
6.36227e-09,7.67623,3.42692e-09,11.0444,5,318.943
1.63211,5.66884,1.45456,6.78736,5,289.175
4.61384e-08,12.4366,3.74677e-08,5.49069,7,405
4.52881,2.33606,2.75487,2.38027,3,178.319
5.6729,3.33067,1.54235e-08,6.65938,5,288.978
2.74961,6.4798,4.73739e-09,7.85755,7,397.876
4.2734,4.41517,1.82225e-08,7.72664,5,294.944
9.49871,1.13264e-08,9.83094e-09,4.16882,5,280.752
9.2863e-08,3.42015,4.45799,4.12187,5,259.777
3.68239e-08,6.43547,3.10167e-07,12.492,3,226.565
3.052,10.7169,1.6524e-08,2.41033,5,299.74
2.62491,1.7081e-08,3.75004,5.62505,7,369.376
2.1145,14.1221,5.61738e-08,1.31491e-07,3,214.427
10.4099,1.07961e-07,1.14646e-08,2.65025,5,280
3.01262e-08,1.90557e-07,3.91941,9.54824,5,294.854
3.17109,1.415e-07,1.2254,11.4471,7,419.249
2.79254e-08,9.99496,2.37694,2.0007,3,194.1
3.71961,6.06124,1.558,2.57453,7,366.809
6.93876,3.38658e-08,4.76861e-08,8.4354,7,390.919
8.39731e-09,10.2247,3.75126e-09,8.07121,5,315
2.75924,5.51612e-08,1.68404e-07,15.4013,7,453.611
0.974519,6.82983,4.51168e-08,10.4077,3,220.323
0.56231,1.17406e-07,0.667019,17.2841,5,361.224
1.20844,5.18644,6.05222e-08,11.9351,5,320.589
1.6438,5.71091,1.88807e-08,10.5976,5,312.653
7.19476e-09,0.931396,3.77655,8.84258,5,288.825
0.323015,8.99435,4.10759e-08,8.96823,3,223.385
4.96052e-08,8.07752,1.38121,6.893,3,207.044
1.21562e-07,9.63368,7.0892e-08,8.7607,5,315.366
10.5054,1.2347,1.23755e-07,1.0505,3,200
7.32986,4.07071e-07,3.23459e-08,7.78357,5,289.031
4.52362,3.42841e-07,2.99055,4.48583,7,361.448
1.56553,2.88324,2.28251,7.94031,5,287.112
1.56473e-07,5.45746,1.00794,10.9451,5,313.104
2.22042,1.89927e-08,1.58306,12.0778,5,315.283
