x1,x2,omega1,omega2,h
185.328,203.498,113.966,121.996,-1504.83
95.4916,211.961,72.3308,38.6736,-1364.01
137.466,210.841,136.942,121.996,-726.279
124.114,181.573,216.317,182.243,1025.26
124.078,17.1707,43.6804,182.243,278.728
142.451,16.4471,173.79,48.1783,-410.231
76.4563,144.629,161.326,5.96032,-281.863
111.332,186.133,136.942,96.2365,-416.723
38.9797,9.42327,78.0043,75.2075,792.79
83.3459,60.285,161.326,56.1052,432.949
3.3856,47.7633,59.6789,156.32,1907.99
70.1246,57.0103,83.4073,38.6736,-269.474
131.517,46.1896,108.819,96.2365,-410.721
131.226,140.203,98.7466,133.724,-468.25
193.007,160.97,216.317,133.724,-617.595
155.011,178.7,88.6228,26.2104,-1520.59
9.17656,160.454,113.966,56.1052,893.716
158.979,33.7411,98.7466,106.283,-705.356
18.8923,52.5361,78.0043,156.32,1793.03
66.5787,136.638,17.7573,75.2075,-620.037
80.0793,58.187,161.326,80.734,746.429
157.162,104.688,124.793,111.377,-756.499
135.091,214.219,72.3308,182.243,-491.733
130.322,139.191,119.266,216.317,497.5
173.322,9.44071,113.966,56.1052,-1173.26
56.8101,7.56865,59.6789,63.0577,174.509
15.0939,10.9962,66.2755,69.3594,1040.67
190.676,38.8526,124.793,69.3594,-1382.53
26.4673,202.162,59.6789,216.317,1474.91
53.0707,89.6501,143.895,80.734,932.414
142.442,72.2457,108.819,80.734,-822.913
43.2072,101.09,108.819,96.2365,868.463
6.91272,87.1269,113.966,26.2104,928.828
46.9645,103.011,43.6804,26.2104,-545.358
65.3456,26.1644,83.4073,127.669,829.888
105.05,62.1452,98.7466,140.321,276.41
32.9728,172.256,72.3308,116.593,606.7
200.943,83.7407,103.763,80.734,-1484.72
63.1896,28.8276,161.326,182.243,2182.97
120.036,207.064,136.942,75.2075,-867.397
108.15,83.8829,93.7169,140.321,115.882
2.85209,195.157,161.326,127.669,2057.99
22.0017,15.3774,72.3308,5.96032,325.37
161.316,36.5441,17.7573,127.669,-795.734
168.471,80.878,93.7169,111.377,-1006.04
157.149,88.0856,52.2917,48.1783,-952.054
163.953,83.8586,88.6228,56.1052,-1264.99
94.9638,21.7231,216.317,26.2104,629.037
129.366,128.272,103.763,156.32,-138.431
114.989,23.4898,151.822,116.593,520.376
214.098,59.1049,83.4073,147.708,-1256.27
58.4335,166.965,143.895,48.1783,201.07
48.3093,138.031,124.793,75.2075,578.309
144.61,57.789,130.641,116.593,-305.923
79.6049,115.13,161.326,5.96032,-220.543
49.9733,111.576,32.9622,69.3594,-254.565
149.754,146.056,143.895,156.32,-254.211
137.925,106.652,72.3308,80.734,-1116.23
168.085,105.244,88.6228,38.6736,-1276.49
126.986,66.5903,78.0043,69.3594,-882.552
127.869,144.437,108.819,182.243,107.423
57.2842,162.758,173.79,167.038,1726.13
15.6757,23.4422,161.326,5.96032,1296.94
40.1106,136.637,119.266,106.283,986.954
95.3955,116.071,136.942,106.283,250.852
32.1034,99.2797,161.326,56.1052,1199.34
165.607,118.512,88.6228,91.1813,-1349
10.5064,159.844,194.04,140.321,2515.12
111.716,125.07,59.6789,156.32,-143.032
175.027,23.4395,161.326,26.2104,-1314.07
139.219,165.334,93.7169,156.32,-484.911
138.939,15.4024,93.7169,69.3594,-750.864
18.509,119.331,194.04,140.321,2533.12
135.422,142.028,88.6228,127.669,-655.59
60.7529,88.8428,72.3308,91.1813,186.197
28.1742,30.2943,17.7573,101.253,603.462
129.885,179.928,83.4073,133.724,-700.418
38.0007,46.6434,136.942,140.321,1902.05
75.2224,20.2778,119.266,80.734,564.886
216.543,137.773,108.819,156.32,-1366.59
131.009,178.779,136.942,167.038,-33.4687
116.393,186.335,130.641,216.317,629.16
114.133,162.729,194.04,182.243,1057.52
197.399,194.329,119.266,80.734,-2017.97
53.3951,116.067,52.2917,101.253,114.485
81.6944,78.993,113.966,140.321,756.399
41.6535,28.2544,52.2917,63.0577,290.714
72.4552,167.209,83.4073,69.3594,-445.361
85.0227,31.3049,113.966,127.669,760.724
28.1811,145.435,119.266,96.2365,1066.02
152.235,184.354,66.2755,101.253,-1458.52
36.0932,102.722,103.763,69.3594,670.664
47.398,11.0706,216.317,116.593,2431.65
17.773,119.283,93.7169,86.034,1000.46
66.598,26.1434,124.793,80.734,751.928
73.6516,94.4734,161.326,147.708,1386.72
58.556,56.051,43.6804,167.038,888.472
141.087,91.387,72.3308,80.734,-1099.44
117.59,115.413,32.9622,116.593,-744.213
52.5859,186.479,194.04,48.1783,729.719
99.2766,29.2987,43.6804,96.2365,-282.62
178.611,149.331,66.2755,56.1052,-1340.7
37.3851,116.647,216.317,133.724,2360.9
177.622,19.362,98.7466,106.283,-908.842
169.533,133.511,119.266,26.2104,-1588.2
139.453,184.155,119.266,75.2075,-1221.29
138.12,135.38,43.6804,91.1813,-1255.04
166.463,187.598,93.7169,147.708,-1041.5
73.8879,160.234,136.942,116.593,564.431
194.663,209.376,88.6228,63.0577,-1790.12
102.836,175.573,103.763,121.996,-295.747
88.4122,144.73,88.6228,48.1783,-802.33
52.7466,67.8407,119.266,106.283,1034.69
55.1531,151.759,88.6228,156.32,849.63
209.676,158.985,216.317,80.734,-1439.59
196.696,95.7946,119.266,80.734,-1613.99
25.5338,137.453,98.7466,91.1813,889.859
176.939,45.6536,194.04,48.1783,-945.336
117.368,81.1546,194.04,216.317,1666.32
47.6778,156.348,108.819,101.253,617.131
103.481,164,88.6228,140.321,-169.783
216.988,13.9826,32.9622,96.2365,-687.016
209.021,0.963426,216.317,182.243,219.371
111.049,196.959,119.266,75.2075,-841.98
209.814,87.3481,151.822,56.1052,-1788.01
138.639,174.17,72.3308,56.1052,-1497.71
147.327,157.675,136.942,101.253,-859.092
134.848,45.5502,59.6789,133.724,-374.757
114.413,94.8034,194.04,101.253,514.292
183.655,80.1028,124.793,69.3594,-1449.23
191.092,83.6741,43.6804,140.321,-1244.01
90.1204,210.841,130.641,86.034,-298.783
183.036,101.898,194.04,56.1052,-1200.8
23.8375,54.3743,52.2917,86.034,736.686
205.024,96.391,88.6228,63.0577,-1336.11
158.25,154.512,119.266,96.2365,-1155.58
30.4418,166.947,59.6789,69.3594,74.6409
174.08,174.019,83.4073,96.2365,-1670.39
171.375,56.7585,17.7573,38.6736,-500.798
140.535,139.226,17.7573,96.2365,-1078.6
31.7005,55.6213,72.3308,216.317,2093.39
162.42,156.224,216.317,111.377,-271.517
11.5651,160.118,151.822,56.1052,1230.63
54.1862,174.717,88.6228,133.724,549.255
62.5634,138.283,32.9622,167.038,439.13
79.0541,187.637,72.3308,75.2075,-671.247
157.901,148.159,151.822,147.708,-415.237
153.261,68.1249,52.2917,116.593,-938.477
163.662,187.92,88.6228,91.1813,-1599.39
20.9427,10.1514,130.641,56.1052,1449.88
126.884,84.7069,72.3308,101.253,-668.688
157.35,3.28893,130.641,111.377,-318.44
83.1772,45.1787,136.942,91.1813,603.332
13.5401,152.564,59.6789,133.724,1080.06
196.315,205.494,83.4073,48.1783,-1669
67.9645,207.664,161.326,127.669,835.941
192.19,90.4362,173.79,127.669,-732.974
208.81,153.787,93.7169,75.2075,-1657.74
2.54106,175.632,17.7573,156.32,992.502
149.051,60.2056,216.317,140.321,642.635
35.8137,179.791,17.7573,167.038,556.364
141.934,216.178,52.2917,156.32,-974.839
98.733,6.6874,83.4073,86.034,-48.2273
174.863,93.3767,194.04,101.253,-568.112
128.836,122.448,59.6789,133.724,-598.178
80.8314,113.439,143.895,26.2104,-207.668
123.095,191.772,17.7573,156.32,-820.674
139.354,50.0339,17.7573,140.321,-641.344
103.69,214.067,66.2755,106.283,-847.448
7.52641,202.355,151.822,75.2075,1325.4
51.0323,116.091,130.641,96.2365,885.827
146.339,48.0973,93.7169,96.2365,-716.474
52.6293,48.5741,66.2755,116.593,687.058
104.162,110.289,52.2917,48.1783,-1051.46
72.4682,168.97,17.7573,75.2075,-831.814
25.0207,193.589,216.317,63.0577,1569.02
150.608,182.333,136.942,75.2075,-1264.12
157.201,107.586,17.7573,91.1813,-927.476
184.066,48.9413,136.942,121.996,-731.082
36.2474,91.0069,113.966,86.034,983.519
131.673,66.5881,119.266,96.2365,-431.817
132.031,216.486,83.4073,80.734,-1406.59
14.9513,1.18815,66.2755,69.3594,1082.47
26.1509,93.7938,17.7573,111.377,479.028
200.583,108.498,98.7466,156.32,-1086.48
66.6176,138.766,88.6228,101.253,144.583
79.7612,136.747,119.266,216.317,1373.15
18.6937,186.581,72.3308,116.593,806.424
133.58,215.322,216.317,38.6736,-715.821
100.539,195.813,32.9622,147.708,-515.943
98.0155,99.7494,32.9622,48.1783,-852.034
18.5423,27.8401,136.942,48.1783,1406.09
215.422,163.908,72.3308,86.034,-1567
195.997,54.624,194.04,56.1052,-1237.16
176.807,2.37644,136.942,96.2365,-700.789
58.1221,141.364,32.9622,106.283,-118.562
46.9988,29.1344,161.326,75.2075,1402.82
171.205,18.0523,103.763,101.253,-833.96
63.4046,171.65,59.6789,101.253,-203.658
48.5004,94.9858,113.966,75.2075,638.783
140.118,80.203,151.822,121.996,-104.764
134.616,47.021,161.326,63.0577,-367.329
104.767,83.9665,161.326,80.734,198.929
52.1137,62.4965,83.4073,69.3594,339.635
32.7647,146.616,98.7466,182.243,1633.66
142.377,67.0537,124.793,86.034,-652.394
28.3135,200.185,93.7169,26.2104,-111.108
33.8975,90.0078,119.266,26.2104,484.579
195.434,153.382,72.3308,69.3594,-1458.86
122.372,194.106,130.641,96.2365,-710.345
198.439,94.8728,151.822,96.2365,-1284.34
122.81,174.674,32.9622,216.317,-57.0849
65.9616,180.274,151.822,216.317,1772.99
182.056,112.795,103.763,26.2104,-1375.71
98.5222,153.375,59.6789,91.1813,-722.924
44.0203,96.3471,43.6804,26.2104,-477.486
124.88,30.658,66.2755,86.034,-612.956
53.6628,58.7785,103.763,56.1052,397.642
159.626,63.0636,103.763,38.6736,-1233.62
211.521,146.4,88.6228,48.1783,-1472.35
19.3899,169.028,173.79,106.283,1775.59
37.5089,26.468,108.819,101.253,1319.69
196.502,93.1971,216.317,140.321,-343.447
198.787,89.106,72.3308,96.2365,-1313.97
15.7574,94.0363,93.7169,111.377,1391.16
211.22,66.7366,72.3308,75.2075,-1133.69
212.003,209.592,161.326,75.2075,-2086.38
125.067,138.019,72.3308,156.32,-305.831
138.364,109.638,136.942,96.2365,-591.628
75.0456,88.1196,124.793,111.377,658.398
189.328,159.336,17.7573,80.734,-1084.17
7.68589,61.6756,161.326,116.593,2394.14
145.482,183.605,161.326,116.593,-573.914
110.938,77.5508,108.819,26.2104,-948.324
215.049,186.509,93.7169,48.1783,-1673.85
71.6173,190.034,93.7169,56.1052,-551.026
193.027,52.2563,98.7466,86.034,-1341.48
175.488,187.391,83.4073,56.1052,-1634.05
155.582,21.096,130.641,147.708,-1.6093
136.282,59.0438,194.04,63.0577,-118.28
148.405,36.5063,17.7573,111.377,-729.739
188.342,84.2616,98.7466,91.1813,-1469.54
128.596,216.425,59.6789,86.034,-1447.63
95.2143,109.205,98.7466,216.317,999.961
100.226,142.975,43.6804,80.734,-905.642
133.418,94.8061,124.793,127.669,-221.629
124.922,84.5042,173.79,106.283,214.118
112.47,215.606,216.317,69.3594,-30.1185
122.545,61.0742,17.7573,140.321,-450.168
163.742,14.6311,78.0043,38.6736,-827.841
197.924,119.797,66.2755,96.2365,-1387.26
80.8277,51.7592,98.7466,111.377,439.302
67.6531,182.977,151.822,140.321,971.762
137.448,117.984,161.326,56.1052,-771.677
68.1456,214.188,17.7573,101.253,-691.713
83.1245,28.0319,66.2755,127.669,398.474
142.957,60.6211,43.6804,111.377,-868.033
17.7418,28.7562,66.2755,216.317,2391.55
46.3639,208.147,66.2755,121.996,215.574
210.838,160.671,78.0043,38.6736,-1402.58
113.563,132.62,66.2755,69.3594,-1029.11
161.765,202.649,124.793,127.669,-1049.85
68.7525,214.537,103.763,127.669,218.637
202.013,46.702,59.6789,127.669,-1171.98
127.16,159.203,52.2917,38.6736,-1202.6
208.002,17.5923,103.763,116.593,-1193.89
6.84448,25.1395,108.819,156.32,2427.62
210.507,28.0815,43.6804,121.996,-940.786
180.462,22.4476,216.317,91.1813,-263.127
183.578,81.4632,119.266,167.038,-509.964
39.2502,214.836,98.7466,101.253,434.151
3.96339,210.655,93.7169,147.708,1500.29
10.4017,136.892,119.266,127.669,1734.55
124.382,119.04,103.763,91.1813,-683.106
134.391,178.047,151.822,182.243,209.414
22.7878,206.788,216.317,140.321,2329.05
32.5578,141.894,43.6804,26.2104,-454.708
125.838,70.7784,194.04,56.1052,-46.7419
118.585,131.503,173.79,116.593,243.278
89.125,189.989,52.2917,86.034,-833.613
134.569,124.573,173.79,63.0577,-552.058
89.0887,13.975,83.4073,127.669,473.994
198.305,8.92525,88.6228,80.734,-1061.83
153.713,66.3096,72.3308,182.243,-160.806
178.988,200.144,143.895,140.321,-1039.83
176.792,182.91,98.7466,69.3594,-1797.31
6.27237,174.707,130.641,63.0577,1125.25
11.2656,117.651,78.0043,38.6736,493.394
106.875,143.244,72.3308,133.724,-297.999
40.5427,21.9579,98.7466,116.593,1335.79
76.7672,161.332,124.793,91.1813,132.601
141.278,41.6694,93.7169,156.32,-19.0696
105.206,85.2101,88.6228,182.243,540.436
51.2912,128.009,124.793,101.253,825.181
200.308,31.4515,103.763,133.724,-970.286
39.2937,77.5055,216.317,111.377,2259.64
14.0012,90.9912,194.04,167.038,2994.79
3.27073,70.2041,93.7169,127.669,1874.17
17.1303,166.966,93.7169,106.283,1023.79
115.768,91.1406,143.895,133.724,327.806
139.067,204.79,216.317,127.669,117.505
182.966,7.63701,78.0043,96.2365,-1037.78
29.3051,158.294,103.763,63.0577,507.543
1.9723,164.371,52.2917,182.243,1652.36
134.935,209.749,143.895,167.038,-158.508
59.9873,24.6988,93.7169,63.0577,389.179
150.041,195.477,194.04,167.038,128.131
100.205,10.8785,17.7573,106.283,-277.011
53.2978,0.038118,108.819,216.317,2291.85
47.2333,64.2352,194.04,80.734,1640.6
87.9613,161.192,52.2917,156.32,0.719777
123.946,182.487,113.966,106.283,-718.569
14.1657,33.7285,173.79,96.2365,2310.36
210.242,122.181,83.4073,182.243,-1109.24
154.96,196.759,52.2917,147.708,-1165.64
98.9338,125.98,78.0043,127.669,-144.275
168.236,33.7479,83.4073,116.593,-823.926
106.094,33.8416,151.822,147.708,950.24
16.8735,190.974,43.6804,182.243,1191.61
123.621,142.103,72.3308,106.283,-802.292
88.2183,140.307,43.6804,182.243,288.225
215.391,79.2167,17.7573,75.2075,-735.27
158.805,147.273,98.7466,133.724,-882.633
5.67294,82.1256,103.763,86.034,1467.36
51.2088,43.6669,143.895,121.996,1562.48
78.497,155.431,32.9622,80.734,-715.568
50.7416,4.72788,88.6228,216.317,2117.14
208.447,125.061,59.6789,140.321,-1537.27
47.209,89.0024,59.6789,182.243,1213.45
150.514,119.565,88.6228,182.243,-231.294
63.4531,117.422,108.819,101.253,488.88
203.55,54.8436,103.763,121.996,-1226.53
178.194,85.5007,136.942,121.996,-795.105
45.1409,50.7477,59.6789,156.32,1144.46
149.044,144.981,103.763,48.1783,-1562.17
108.58,152.442,17.7573,101.253,-1010.81
208.901,150.867,161.326,56.1052,-1999.07
167.942,85.2442,173.79,96.2365,-663.676
101.462,91.9778,78.0043,56.1052,-759.306
113.81,168.446,151.822,101.253,-191.614
67.0012,76.6732,93.7169,127.669,701.147
11.3986,181.806,98.7466,156.32,1618.26
206.499,149.794,52.2917,147.708,-1607.04
102.842,60.3567,151.822,48.1783,-92.5825
49.2885,102.648,136.942,38.6736,458.374
209.033,196.347,72.3308,5.96032,-1361.73
198.809,24.8409,88.6228,167.038,-680.582
207.937,12.4851,216.317,91.1813,-717.82
194.305,45.759,216.317,56.1052,-956.294
8.17423,23.3285,43.6804,216.317,2359.53
105.6,191.793,151.822,140.321,253.456
128.851,153.376,130.641,80.734,-819.072
206.878,3.28675,59.6789,80.734,-800.221
207.036,62.9844,113.966,116.593,-1300.72
26.4407,190.018,72.3308,182.243,1309.73
50.0965,12.6224,59.6789,26.2104,-93.3336
202.219,44.4862,119.266,156.32,-730.222
16.5828,78.6244,108.819,116.593,1641.13
82.4963,102.371,113.966,156.32,808.436
208.571,35.0826,151.822,167.038,-479.017
92.2849,133.875,66.2755,75.2075,-677.763
202.778,109.224,161.326,167.038,-637.456
2.93318,39.0015,113.966,26.2104,1192.96
169.152,28.6513,136.942,156.32,-97.8902
199.296,164.641,43.6804,86.034,-1338.23
51.0768,212.482,136.942,111.377,713.888
127.993,64.3227,17.7573,63.0577,-642.144
67.6328,58.3597,173.79,147.708,1764.15
34.5818,89.816,32.9622,56.1052,-84.5833
146.743,111.757,88.6228,96.2365,-1007.33
169.221,97.6085,136.942,63.0577,-1307.3
100.883,126.023,194.04,140.321,1023.61
166.153,179.84,130.641,182.243,-439.233
198.065,106.151,173.79,216.317,8.39025
37.3972,101.944,113.966,80.734,866.074
84.1195,41.5506,136.942,63.0577,319.647
93.4995,148.848,52.2917,156.32,-27.4389
96.1777,25.3476,103.763,106.283,267.877
87.8259,55.0974,66.2755,106.283,10.5323
162.116,26.8731,88.6228,140.321,-442.165
46.4387,163.561,88.6228,56.1052,-42.8603
23.4746,31.3039,17.7573,127.669,929.377
98.8638,34.695,108.819,96.2365,132.224
77.1455,9.247,59.6789,75.2075,-6.87639
200.546,129.446,59.6789,182.243,-1144.93
214.353,213.941,151.822,69.3594,-2252.18
160.705,185.112,32.9622,48.1783,-1180.95
87.5279,39.2535,66.2755,38.6736,-598.016
171.289,138.45,72.3308,121.996,-1297.91
216.095,188.385,52.2917,86.034,-1500.45
101.705,51.1685,130.641,116.593,436.965
208.151,131.696,43.6804,106.283,-1289.72
206.795,137.032,32.9622,5.96032,-802.091
201.556,180.678,83.4073,147.708,-1566.97
140.621,62.925,143.895,96.2365,-381.557
120.088,7.15937,124.793,86.034,-81.9613
30.9203,179.511,103.763,75.2075,515.1
102.016,72.6759,93.7169,91.1813,-244.819
134.202,30.3102,161.326,111.377,190.165
166.319,154.127,113.966,133.724,-923.94
45.5761,205.211,88.6228,38.6736,-368.25
16.7833,194.522,173.79,116.593,1823.63
110.239,42.372,32.9622,106.283,-452.231
174.855,182.243,143.895,182.243,-491.155
177.335,189.77,32.9622,111.377,-1461.69
14.3657,140.362,216.317,127.669,2619.84
34.7706,8.95625,72.3308,140.321,1464.82
76.3189,4.98896,124.793,69.3594,547.822
93.6446,200.11,93.7169,216.317,614.3
85.1652,38.8695,161.326,140.321,1328.02
2.43548,137.036,103.763,216.317,2608.82
25.7959,201.948,130.641,96.2365,996.656
207.207,117.573,59.6789,96.2365,-1322.41
167.81,35.9007,66.2755,80.734,-992.583
194.491,142.515,113.966,133.724,-1271.9
133.796,161.285,17.7573,69.3594,-1055.3
57.6292,102.543,151.822,106.283,1133.55
55.4826,47.4782,43.6804,182.243,1117.84
97.9562,187.418,72.3308,116.593,-521.148
19.2537,50.3356,161.326,127.669,2342.05
17.809,73.2356,113.966,121.996,1746.11
51.1675,1.52898,66.2755,101.253,748.158
5.36969,193.325,93.7169,86.034,927.555
108.082,21.7818,83.4073,116.593,66.0999
8.08064,186.326,17.7573,127.669,563.512
32.1044,117.37,66.2755,111.377,729.167
66.0488,126.457,103.763,48.1783,-175.287
68.4376,130.617,78.0043,167.038,696.075
73.3493,4.17175,108.819,182.243,1573.64
37.5485,41.5024,43.6804,106.283,657.753
139.982,178.485,93.7169,5.96032,-1479.45
141.01,95.6312,194.04,26.2104,-718.201
136.728,168.189,143.895,86.034,-834.563
120.996,65.9233,98.7466,96.2365,-402.787
136.915,59.7702,161.326,56.1052,-529.232
155.666,129.726,78.0043,5.96032,-1152.44
74.8442,174.689,98.7466,101.253,-45.9534
16.3731,26.3682,216.317,182.243,3585.41
31.5535,188.077,72.3308,5.96032,-537.359
137.273,3.91967,161.326,133.724,463.916
159.483,40.9274,113.966,147.708,-235.588
189.932,123.79,173.79,101.253,-1098.94
2.76734,72.6286,143.895,167.038,2769
171.828,80.4774,59.6789,156.32,-806.235
113.488,185.175,43.6804,80.734,-1260.11
129.181,59.4375,43.6804,91.1813,-872.388
134.067,151.607,108.819,69.3594,-1136.86
91.683,216.105,72.3308,101.253,-701.461
72.0341,34.4345,124.793,127.669,1090.27
114.022,33.5433,17.7573,5.96032,-282.012
105.243,45.8965,216.317,69.3594,778.814
154.728,194.989,136.942,116.593,-958.563
66.6224,2.32722,72.3308,156.32,1077.99
194.263,211.975,72.3308,167.038,-1463.22
154.69,209.215,143.895,69.3594,-1445.55
141.181,144.181,32.9622,167.038,-685.1
69.8054,118.167,17.7573,147.708,133.681
39.0737,70.3859,72.3308,147.708,1215.52
58.8096,195.498,103.763,156.32,760.264
63.499,21.8797,124.793,147.708,1494.51
114.884,210.909,119.266,48.1783,-1237.11
202.576,185.331,72.3308,69.3594,-1585.23
102.647,40.8014,52.2917,91.1813,-374.702
87.6621,123.554,52.2917,91.1813,-495.92
164.12,76.6387,93.7169,133.724,-704.688
211.834,186.414,143.895,182.243,-1025.53
143.017,190.158,32.9622,86.034,-1363.66
124.807,107.13,17.7573,156.32,-506.077
57.9274,124.105,88.6228,26.2104,-390.781
105.983,115.423,52.2917,56.1052,-1070.65
88.3383,204.041,130.641,147.708,377.237
130.882,0.160475,78.0043,5.96032,-639.135
17.1417,141.149,93.7169,106.283,1126.85
151.063,20.2792,72.3308,133.724,-424.773
173.55,151.624,124.793,111.377,-1173.67
126.511,101.152,108.819,26.2104,-1260.74
118.311,77.6708,83.4073,101.253,-454.055
124.439,214.523,136.942,147.708,-251.486
156.003,144.475,59.6789,56.1052,-1271.71
52.4843,215.572,151.822,167.038,1381.59
184.267,164.751,88.6228,106.283,-1644.17
96.5821,95.262,66.2755,140.321,67.6664
32.6483,143.568,59.6789,26.2104,-303.049
214.986,9.7676,119.266,121.996,-1113.33
142.402,54.0762,103.763,69.3594,-893.756
171.741,126.837,78.0043,86.034,-1473.98
24.7043,84.6889,130.641,121.996,1742.93
177.145,37.098,78.0043,80.734,-1091.68
193.207,39.615,78.0043,156.32,-832.135
95.3408,64.6008,72.3308,48.1783,-677.406
92.2616,175.323,93.7169,63.0577,-794.256
18.2972,32.8352,43.6804,106.283,1038.94
118.047,201.634,52.2917,48.1783,-1414.07
78.0871,210.7,161.326,140.321,768.107
105.467,134.308,32.9622,56.1052,-1022.07
55.0647,185.222,88.6228,101.253,166.71
123.257,94.4339,130.641,111.377,-176.178
179.851,165.266,32.9622,216.317,-818.035
204.473,166.328,52.2917,133.724,-1614.85
62.7076,174.422,88.6228,140.321,463.013
7.40636,137.741,72.3308,156.32,1602.22
9.51466,200.913,78.0043,75.2075,557.203
146.535,81.229,17.7573,69.3594,-732.528
111.722,14.9298,78.0043,116.593,10.122
115.341,77.1134,83.4073,101.253,-410.251
105.986,167.32,108.819,216.317,674.335
181.807,52.4102,66.2755,116.593,-1191.36
76.2016,204.047,72.3308,116.593,-283.1
87.7747,62.8225,143.895,116.593,773.641
59.5995,16.5639,130.641,91.1813,1079.17
79.175,51.0249,173.79,5.96032,168.248
186.925,137.573,194.04,5.96032,-1914.94
0.186778,101.182,66.2755,140.321,1657.88
178.189,5.89527,130.641,86.034,-874.043
195.384,181.226,113.966,86.034,-1916.15
56.629,1.6676,66.2755,5.96032,-303.634
194.597,187.45,52.2917,111.377,-1607.46
70.6365,197.505,83.4073,69.3594,-533.809
147.067,124.287,32.9622,116.593,-1192.38
25.552,9.37485,66.2755,38.6736,552.056
82.6663,138.532,43.6804,156.32,113.823
173.61,85.5328,103.763,63.0577,-1423.11
158.333,36.9381,124.793,101.253,-603.129
93.7648,51.3447,173.79,182.243,1667.18
92.4144,140.613,136.942,156.32,706.706
75.9279,160.311,130.641,101.253,310.994
52.5709,152.723,83.4073,38.6736,-336.361
48.6444,126.984,124.793,26.2104,126.494
27.4527,54.931,52.2917,38.6736,195.781
187.567,72.7285,103.763,5.96032,-1129.29
24.8872,120.178,194.04,216.317,3174.89
128.406,49.6095,216.317,48.1783,135.217
135.545,33.2932,83.4073,101.253,-517.82
33.7725,159.458,119.266,167.038,1617.3
214.559,204.51,78.0043,156.32,-1790.65
192.098,62.1696,124.793,156.32,-626.097
1.66453,199.737,52.2917,106.283,756.839
51.6935,161.241,194.04,111.377,1478.72
61.7587,67.9378,88.6228,182.243,1325.25
135.777,33.6939,173.79,80.734,-33.5282
137.259,194.056,124.793,133.724,-611.843
152.735,131.983,194.04,121.996,-116.819
2.53991,156.295,83.4073,80.734,970.516
107.734,41.1606,78.0043,96.2365,-242.53
132.668,78.045,194.04,69.3594,-66.216
125.699,135.578,130.641,75.2075,-746.419
62.6239,70.2929,130.641,121.996,1117.96
160.603,202.896,78.0043,182.243,-769.566
139.702,23.4491,113.966,116.593,-199.895
184.708,207.036,59.6789,182.243,-1233.56
39.1418,128.888,72.3308,182.243,1325.63
79.7015,1.70065,119.266,133.724,1088.48
158.786,43.7757,130.641,111.377,-500.485
70.5569,161.018,103.763,38.6736,-489.724
208.278,99.6678,43.6804,121.996,-1227.58
47.8482,200.062,93.7169,48.1783,-242.564
84.9658,159.912,52.2917,5.96032,-1076.48
194.123,27.8049,93.7169,167.038,-596.261
179,189.132,108.819,140.321,-1206.41
6.63186,140.695,108.819,167.038,2076.41
184.786,214.15,32.9622,63.0577,-1354.78
118.106,108.074,78.0043,127.669,-341.06
64.9399,151.413,98.7466,26.2104,-524.999
90.0505,120.987,59.6789,127.669,-109.89
14.2732,104.04,124.793,147.708,2051.93
179.691,73.3499,32.9622,56.1052,-763.394
156.86,11.6793,32.9622,147.708,-567.9
94.9198,149.548,113.966,48.1783,-685.307
105.269,53.0204,143.895,121.996,551.983
207.657,85.4072,103.763,75.2075,-1466.83
66.7144,30.0486,194.04,69.3594,1312.94
135.217,162.057,78.0043,38.6736,-1423.25
123.858,211.856,113.966,91.1813,-985.824
69.4871,192.895,119.266,121.996,390.267
179.516,169.012,32.9622,63.0577,-1175.28
161.719,89.6876,72.3308,156.32,-625.639
76.3923,152.755,98.7466,101.253,13.9187
38.7891,59.6945,52.2917,96.2365,548.301
208.557,21.5082,93.7169,56.1052,-1048.44
71.928,204.02,161.326,140.321,905.692
40.6466,32.008,124.793,147.708,1865.34
201.885,73.4653,32.9622,106.283,-970.164
109.163,187.652,17.7573,111.377,-1058.58
3.297,77.6659,194.04,111.377,2684.16
128.949,61.8712,83.4073,111.377,-438.55
136.275,157.919,17.7573,101.253,-1175.29
158.978,16.4488,32.9622,63.0577,-569.132
24.1778,131.522,216.317,75.2075,1953.96
23.06,7.30556,113.966,75.2075,1447.43
145.722,82.2406,151.822,106.283,-370.905
68.7634,182.151,124.793,69.3594,-24.827
7.56789,31.4633,173.79,5.96032,1535.42
194.469,210.523,173.79,5.96032,-2253.31
129.298,73.3577,88.6228,147.708,-94.7837
121.815,160.254,124.793,80.734,-778.414
214.541,113.876,194.04,96.2365,-1332.47
0.0752613,179.917,173.79,106.283,2079.7
98.27,36.7801,161.326,156.32,1260.48
33.9784,147.615,124.793,5.96032,105.458
84.9732,68.0612,17.7573,167.038,315.052
178.547,161.851,98.7466,91.1813,-1642.77
79.3944,48.5473,119.266,101.253,581.907
178.595,105.184,32.9622,48.1783,-857.656
99.5587,213.741,124.793,147.708,77.9878
32.2787,8.56999,108.819,111.377,1586.66
35.7092,159.694,136.942,133.724,1425.13
152.619,119.383,108.819,116.593,-795.351
95.3323,139,88.6228,80.734,-551.574
88.5775,102.877,136.942,26.2104,-374.374
114.902,75.7985,216.317,86.034,652.084
49.6709,20.1673,130.641,216.317,2494.83
120.091,52.4672,216.317,147.708,1268.75
2.32392,215.177,124.793,75.2075,1097.46
48.3993,131.161,151.822,101.253,1134.92
132.026,137.4,119.266,121.996,-462.414
